Points_0,Points_1,Points_2,U_0,U_1,U_2,VectorGradient_0,VectorGradient_1,VectorGradient_2,VectorGradient_3,VectorGradient_4,VectorGradient_5,VectorGradient_6,VectorGradient_7,VectorGradient_8
-12.0993,0,1.96282,2.55517,0,0.29602,-0.215223,0,0.939897,0,0,0,0.0109872,0,0.216865
-11.0585,0,1.96282,2.32369,0,0.306538,-0.226227,0,0.902722,0,0,0,0.0101324,0,0.227877
-10.0913,0,1.96282,2.09848,0,0.315519,-0.236191,0,0.862442,0,0,0,0.00965641,0,0.237822
-9.19237,0,1.96282,1.88078,0,0.323744,-0.245085,0,0.819786,0,0,0,0.01016,0,0.246654
-8.35698,0,1.96282,1.67161,0,0.332418,-0.252878,0,0.775803,0,0,0,0.0121974,0,0.25433
-7.58061,0,1.96282,1.47176,0,0.342834,-0.259544,0,0.731764,0,0,0,0.0158727,0,0.260819
-6.85911,0,1.96282,1.28183,0,0.355826,-0.265066,0,0.689031,0,0,0,0.0205478,0,0.266086
-6.18859,0,1.96282,1.10224,0,0.371308,-0.269372,0,0.648915,0,0,0,0.0245648,0,0.269943
-5.56544,0,1.96282,0.933358,0,0.387706,-0.272027,0,0.612435,0,0,0,0.0249935,0,0.271896
-4.98633,0,1.96282,0.775817,0,0.401605,-0.272125,0,0.579915,0,0,0,0.0180489,0,0.27115
-4.44814,0,1.96282,0.630564,0,0.408114,-0.268629,0,0.550777,0,0,0,0.000208538,0,0.266846
-3.94798,0,1.96282,0.498693,0,0.401885,-0.2608,0,0.523695,0,0,0,-0.0304826,0,0.258426
-3.48316,0,1.96282,0.381097,0,0.378463,-0.248534,0,0.49702,0,0,0,-0.0734219,0,0.24588
-3.05118,0,1.96282,0.278168,0,0.33549,-0.232335,0,0.469287,0,0,0,-0.125379,0,0.229656
-2.64973,0,1.96282,0.18975,0,0.273191,-0.212874,0,0.439599,0,0,0,-0.18162,0,0.210271
-2.27664,0,1.96282,0.11536,0,0.193931,-0.190518,0,0.407695,0,0,0,-0.237719,0,0.187958
-1.92992,0,1.96282,0.0544469,0,0.101157,-0.165192,0,0.373722,0,0,0,-0.290945,0,0.162587
-1.6077,0,1.96282,0.00652103,0,-0.00165813,-0.136497,0,0.337901,0,0,0,-0.340659,0,0.133793
-1.30824,0,1.96282,-0.0288232,0,-0.111736,-0.103765,0,0.300192,0,0,0,-0.38831,0,0.101158
-1.02994,0,1.96282,-0.0518806,0,-0.227469,-0.0662294,0,0.260035,0,0,0,-0.43791,0,0.0644237
-0.771312,0,1.96282,-0.0629806,0,-0.348925,-0.0241525,0,0.216596,0,0,0,-0.498456,0,0.0237766
-0.530955,0,1.96282,-0.0629713,0,-0.479127,0.0145425,0,0.169674,0,0,0,-0.59277,0,-0.020547
-0.307583,0,1.96282,-0.0567614,0,-0.628691,0.0847439,0,0.119366,0,0,0,-0.690837,0,-0.0903327
-0.0999933,0,1.96282,-0.0283996,0,-0.786467,0.218386,0,0.0466697,0,0,0,3.44172,0,-0.068518
-96.3741,0,2.45834,7.04345,0,0.0548124,0.0049997,0,0.857246,0,0,0,0.0060812,0,-0.000871018
-89.3784,0,2.45834,7.08153,0,0.0336238,-0.00112766,0,0.869758,0,0,0,-0.00232201,0,0.0019239
-82.877,0,2.45834,7.03229,0,0.0236976,-0.00917077,0,0.893422,0,0,0,-0.000642997,0,0.00767202
-76.8351,0,2.45834,6.96901,0,0.0255107,-0.0113095,0,0.916471,0,0,0,0.000422594,0,0.0110865
-71.22,0,2.45834,6.90072,0,0.0284621,-0.0133822,0,0.93117,0,0,0,0.000648845,0,0.013659
-66.0017,0,2.45834,6.82324,0,0.0323754,-0.0160789,0,0.939699,0,0,0,0.000931068,0,0.0162877
-61.1522,0,2.45834,6.73784,0,0.0377123,-0.0190164,0,0.944887,0,0,0,0.0012857,0,0.0192801
-56.6453,0,2.45834,6.64434,0,0.0443093,-0.0224296,0,0.948296,0,0,0,0.00166928,0,0.0227526
-52.4568,0,2.45834,6.54187,0,0.0521419,-0.0264347,0,0.950755,0,0,0,0.00211438,0,0.026793
-48.5644,0,2.45834,6.4298,0,0.061311,-0.0310707,0,0.952711,0,0,0,0.00264662,0,0.0314709
-44.9469,0,2.45834,6.3076,0,0.0719292,-0.0363998,0,0.954419,0,0,0,0.00328017,0,0.0368491
-41.5851,0,2.45834,6.17479,0,0.0841082,-0.0424893,0,0.956027,0,0,0,0.00402853,0,0.042992
-38.4609,0,2.45834,6.031,0,0.0979526,-0.049402,0,0.957625,0,0,0,0.00490351,0,0.0499626
-35.5573,0,2.45834,5.87594,0,0.113547,-0.0571953,0,0.959246,0,0,0,0.00591239,0,0.0578178
-32.859,0,2.45834,5.70946,0,0.130939,-0.0659163,0,0.960875,0,0,0,0.0070568,0,0.0666049
-30.3513,0,2.45834,5.53156,0,0.150132,-0.0756015,0,0.962442,0,0,0,0.00832963,0,0.0763582
-28.0208,0,2.45834,5.34238,0,0.171063,-0.0862637,0,0.963817,0,0,0,0.00971199,0,0.0870913
-25.855,0,2.45834,5.14228,0,0.193595,-0.0978939,0,0.964799,0,0,0,0.0111716,0,0.0987933
-23.8422,0,2.45834,4.9318,0,0.217504,-0.110455,0,0.965133,0,0,0,0.012661,0,0.111425
-21.9717,0,2.45834,4.7117,0,0.242478,-0.123872,0,0.964487,0,0,0,0.0141169,0,0.124913
-20.2333,0,2.45834,4.48297,0,0.268115,-0.138037,0,0.962459,0,0,0,0.0154617,0,0.139146
-18.6177,0,2.45834,4.24683,0,0.293938,-0.152804,0,0.958596,0,0,0,0.0166085,0,0.153976
-17.1164,0,2.45834,4.00467,0,0.319413,-0.167986,0,0.952415,0,0,0,0.0174678,0,0.169216
-15.7211,0,2.45834,3.7581,0,0.343985,-0.183364,0,0.943431,0,0,0,0.0179581,0,0.184648
-14.4243,0,2.45834,3.50885,0,0.367116,-0.198704,0,0.931185,0,0,0,0.0180224,0,0.200032
-13.2193,0,2.45834,3.25874,0,0.388342,-0.213761,0,0.915291,0,0,0,0.0176515,0,0.215125
-12.0993,0,2.45834,3.00961,0,0.407338,-0.2283,0,0.895497,0,0,0,0.0169214,0,0.229691
-11.0585,0,2.45834,2.76326,0,0.424012,-0.242112,0,0.871738,0,0,0,0.0160505,0,0.243508
-10.0913,0,2.45834,2.52136,0,0.438628,-0.255004,0,0.844196,0,0,0,0.0154478,0,0.25636
-9.19237,0,2.45834,2.28547,0,0.451892,-0.266749,0,0.813333,0,0,0,0.015683,0,0.268004
-8.35698,0,2.45834,2.05707,0,0.464919,-0.27709,0,0.77988,0,0,0,0.0172775,0,0.278172
-7.58061,0,2.45834,1.83752,0,0.478924,-0.285783,0,0.744779,0,0,0,0.0203338,0,0.286621
-6.85911,0,2.45834,1.62806,0,0.494699,-0.292641,0,0.709062,0,0,0,0.0241825,0,0.293156
-6.18859,0,2.45834,1.42969,0,0.512069,-0.297511,0,0.673702,0,0,0,0.0270134,0,0.297576
-5.56544,0,2.45834,1.24327,0,0.529265,-0.300138,0,0.639393,0,0,0,0.0256561,0,0.299616
-4.98633,0,2.45834,1.06955,0,0.542593,-0.300155,0,0.606312,0,0,0,0.0161072,0,0.298976
-4.44814,0,2.45834,0.909209,0,0.546887,-0.297212,0,0.574058,0,0,0,-0.00519738,0,0.295419
-3.94798,0,2.45834,0.762752,0,0.536666,-0.291153,0,0.541839,0,0,0,-0.0399844,0,0.288898
-3.48316,0,2.45834,0.630417,0,0.507573,-0.282124,0,0.508797,0,0,0,-0.0872904,0,0.279595
-3.05118,0,2.45834,0.512085,0,0.457485,-0.270463,0,0.474314,0,0,0,-0.143709,0,0.267788
-2.64973,0,2.45834,0.407369,0,0.386805,-0.256411,0,0.438154,0,0,0,-0.204706,0,0.253636
-2.27664,0,2.45834,0.315775,0,0.297899,-0.239936,0,0.400373,0,0,0,-0.266277,0,0.23708
-1.92992,0,2.45834,0.236832,0,0.194076,-0.220812,0,0.361133,0,0,0,-0.326053,0,0.217923
-1.6077,0,2.45834,0.170096,0,0.078659,-0.198814,0,0.320536,0,0,0,-0.383562,0,0.19601
-1.30824,0,2.45834,0.115103,0,-0.0456436,-0.173836,0,0.278513,0,0,0,-0.440204,0,0.171366
-1.02994,0,2.45834,0.0713017,0,-0.177154,-0.146004,0,0.234797,0,0,0,-0.499634,0,0.144264
-0.771312,0,2.45834,0.037985,0,-0.315627,-0.115304,0,0.18929,0,0,0,-0.570032,0,0.115249
-0.530955,0,2.45834,0.0145136,0,-0.463379,-0.0855569,0,0.143574,0,0,0,-0.67426,0,0.0851656
-0.307583,0,2.45834,-0.00175238,0,-0.629559,-0.0250808,0,0.0992708,0,0,0,-0.858381,0,0.0434459
-0.0999933,0,2.45834,0.00252443,0,-0.841063,0.00719817,0,0.0387511,0,0,0,3.58602,0,0.00845541
-96.3741,0,2.97795,7.44336,0,0.0515117,0.00505983,0,0.70694,0,0,0,0.00593838,0,-0.00111629
-89.3784,0,2.97795,7.48163,0,0.0346852,-8.51157e-05,0,0.709036,0,0,0,-0.00179605,0,0.000935087
-82.877,0,2.97795,7.44433,0,0.0274688,-0.0073037,0,0.721662,0,0,0,-0.000304282,0,0.00610522
-76.8351,0,2.97795,7.3922,0,0.0309143,-0.00976799,0,0.738532,0,0,0,0.000672605,0,0.00957289
-71.22,0,2.97795,7.33155,0,0.0352468,-0.0122869,0,0.752521,0,0,0,0.000904571,0,0.0124559
-66.0017,0,2.97795,7.25927,0,0.0406056,-0.0152718,0,0.763154,0,0,0,0.0012311,0,0.015385
-61.1522,0,2.97795,7.17755,0,0.0475366,-0.0183823,0,0.771402,0,0,0,0.00165007,0,0.0185671
-56.6453,0,2.97795,7.08688,0,0.055953,-0.0218853,0,0.778163,0,0,0,0.00212021,0,0.0221364
-52.4568,0,2.97795,6.98681,0,0.0658895,-0.0259255,0,0.784123,0,0,0,0.00267446,0,0.0262124
-48.5644,0,2.97795,6.87692,0,0.0774845,-0.0305587,0,0.789729,0,0,0,0.0033394,0,0.0308836
-44.9469,0,2.97795,6.75684,0,0.0908858,-0.0358561,0,0.795272,0,0,0,0.00413266,0,0.0362234
-41.5851,0,2.97795,6.62618,0,0.10624,-0.0418915,0,0.80094,0,0,0,0.00507178,0,0.042302
-38.4609,0,2.97795,6.48461,0,0.123688,-0.0487304,0,0.806857,0,0,0,0.00617256,0,0.0491869
-35.5573,0,2.97795,6.33189,0,0.143344,-0.0564361,0,0.813103,0,0,0,0.00744615,0,0.0569417
-32.859,0,2.97795,6.16787,0,0.165285,-0.0650648,0,0.819704,0,0,0,0.00889754,0,0.0656225
-30.3513,0,2.97795,5.99251,0,0.189535,-0.0746629,0,0.826633,0,0,0,0.0105221,0,0.0752739
-28.0208,0,2.97795,5.80592,0,0.216045,-0.0852616,0,0.833814,0,0,0,0.0123021,0,0.0859273
-25.855,0,2.97795,5.60835,0,0.244678,-0.0968749,0,0.841104,0,0,0,0.0142047,0,0.0975968
-23.8422,0,2.97795,5.40022,0,0.2752,-0.109492,0,0.848292,0,0,0,0.0161795,0,0.110274
-21.9717,0,2.97795,5.18215,0,0.30727,-0.123082,0,0.855095,0,0,0,0.0181571,0,0.123924
-20.2333,0,2.97795,4.95491,0,0.340442,-0.137581,0,0.861143,0,0,0,0.0200501,0,0.138483
-18.6177,0,2.97795,4.71946,0,0.374172,-0.152893,0,0.866003,0,0,0,0.0217586,0,0.153854
-17.1164,0,2.97795,4.47696,0,0.407846,-0.168887,0,0.869185,0,0,0,0.0231756,0,0.169909
-15.7211,0,2.97795,4.22872,0,0.440805,-0.1854,0,0.870156,0,0,0,0.0241991,0,0.186484
-14.4243,0,2.97795,3.97621,0,0.472395,-0.202243,0,0.868377,0,0,0,0.0247507,0,0.203385
-13.2193,0,2.97795,3.72099,0,0.502026,-0.219199,0,0.863353,0,0,0,0.0247995,0,0.220393
-12.0993,0,2.97795,3.46473,0,0.529246,-0.236037,0,0.854668,0,0,0,0.0243988,0,0.237269
-11.0585,0,2.97795,3.2091,0,0.553835,-0.252501,0,0.842051,0,0,0,0.0237366,0,0.253747
-10.0913,0,2.97795,2.95583,0,0.575915,-0.2683,0,0.825442,0,0,0,0.0231727,0,0.269511
-9.19237,0,2.97795,2.70663,0,0.596027,-0.283081,0,0.804996,0,0,0,0.0232033,0,0.284181
-8.35698,0,2.97795,2.46327,0,0.615084,-0.296412,0,0.781079,0,0,0,0.0242857,0,0.29733
-7.58061,0,2.97795,2.22754,0,0.634112,-0.307889,0,0.754239,0,0,0,0.0265091,0,0.308559
-6.85911,0,2.97795,2.00111,0,0.653782,-0.31721,0,0.725114,0,0,0,0.0292051,0,0.317572
-6.18859,0,2.97795,1.78545,0,0.673818,-0.324209,0,0.694309,0,0,0,0.030533,0,0.324194
-5.56544,0,2.97795,1.58171,0,0.692368,-0.328822,0,0.662236,0,0,0,0.0272865,0,0.328362
-4.98633,0,2.97795,1.39072,0,0.705688,-0.33106,0,0.628999,0,0,0,0.0154485,0,0.330121
-4.44814,0,2.97795,1.21297,0,0.708606,-0.330993,0,0.594418,0,0,0,-0.008507,0,0.329596
-3.94798,0,2.97795,1.04865,0,0.695704,-0.328742,0,0.558169,0,0,0,-0.0461996,0,0.326959
-3.48316,0,2.97795,0.897697,0,0.662755,-0.324457,0,0.519995,0,0,0,-0.0965842,0,0.322378
-3.05118,0,2.97795,0.759835,0,0.607754,-0.318238,0,0.479867,0,0,0,-0.156343,0,0.31593
-2.64973,0,2.97795,0.634701,0,0.531121,-0.310026,0,0.437995,0,0,0,-0.22121,0,0.307542
-2.27664,0,2.97795,0.521928,0,0.435126,-0.29962,0,0.394716,0,0,0,-0.287447,0,0.297027
-1.92992,0,2.97795,0.421172,0,0.322965,-0.2868,0,0.350373,0,0,0,-0.352766,0,0.284218
-1.6077,0,2.97795,0.33207,0,0.197916,-0.271501,0,0.305235,0,0,0,-0.416548,0,0.269092
-1.30824,0,2.97795,0.254168,0,0.0627646,-0.253918,0,0.259462,0,0,0,-0.479868,0,0.251833
-1.02994,0,2.97795,0.186862,0,-0.0805967,-0.234434,0,0.21315,0,0,0,-0.546049,0,0.232773
-0.771312,0,2.97795,0.129408,0,-0.23171,-0.212014,0,0.16668,0,0,0,-0.623046,0,0.212218
-0.530955,0,2.97795,0.0816959,0,-0.392719,-0.184354,0,0.121972,0,0,0,-0.734066,0,0.190042
-0.307583,0,2.97795,0.0441755,0,-0.573099,-0.123484,0,0.0814067,0,0,0,-0.959658,0,0.162824
-0.0999933,0,2.97795,0.0279251,0,-0.807745,-0.17403,0,0.031179,0,0,0,3.36886,0,0.073579
-96.3741,0,3.52282,7.7953,0,0.0483139,0.00473031,0,0.598256,0,0,0,0.00577093,0,-0.00111249
-89.3784,0,3.52282,7.83045,0,0.0353719,0.000273955,0,0.596311,0,0,0,-0.00131758,0,0.000535116
-82.877,0,3.52282,7.79993,0,0.0306792,-0.00606791,0,0.602485,0,0,0,2.73363e-05,0,0.00510914
-76.8351,0,3.52282,7.75587,0,0.0357804,-0.00848465,0,0.613665,0,0,0,0.00094462,0,0.00836427
-71.22,0,3.52282,7.70221,0,0.0416789,-0.0111435,0,0.624804,0,0,0,0.00119606,0,0.0112802
-66.0017,0,3.52282,7.63578,0,0.0486786,-0.014258,0,0.634889,0,0,0,0.0015652,0,0.0143247
-61.1522,0,3.52282,7.5589,0,0.0573607,-0.0174633,0,0.643857,0,0,0,0.00204377,0,0.0175987
-56.6453,0,3.52282,7.47241,0,0.0677222,-0.0210063,0,0.651949,0,0,0,0.00259755,0,0.0212078
-52.4568,0,3.52282,7.37617,0,0.07987,-0.0250342,0,0.659554,0,0,0,0.00326003,0,0.0252723
-48.5644,0,3.52282,7.26999,0,0.0939896,-0.0296117,0,0.667021,0,0,0,0.00405839,0,0.0298871
-44.9469,0,3.52282,7.15364,0,0.11027,-0.0348162,0,0.674598,0,0,0,0.0050134,0,0.0351309
-41.5851,0,3.52282,7.02683,0,0.128898,-0.0407236,0,0.682471,0,0,0,0.00614657,0,0.0410771
-38.4609,0,3.52282,6.88931,0,0.15005,-0.047401,0,0.690782,0,0,0,0.00747795,0,0.0477956
-35.5573,0,3.52282,6.74089,0,0.173879,-0.0549149,0,0.699627,0,0,0,0.00902322,0,0.0553525
-32.859,0,3.52282,6.58144,0,0.200495,-0.0633254,0,0.709066,0,0,0,0.0107914,0,0.0638084
-30.3513,0,3.52282,6.41093,0,0.229947,-0.0726874,0,0.71912,0,0,0,0.0127816,0,0.0732166
-28.0208,0,3.52282,6.22943,0,0.262208,-0.0830441,0,0.729753,0,0,0,0.01498,0,0.0836217
-25.855,0,3.52282,6.03714,0,0.297157,-0.0944282,0,0.740878,0,0,0,0.0173555,0,0.0950572
-23.8422,0,3.52282,5.83438,0,0.334562,-0.106856,0,0.752339,0,0,0,0.0198581,0,0.107541
-21.9717,0,3.52282,5.62162,0,0.374075,-0.120331,0,0.7639,0,0,0,0.0224172,0,0.121074
-20.2333,0,3.52282,5.39944,0,0.415226,-0.134834,0,0.775264,0,0,0,0.0249414,0,0.135639
-18.6177,0,3.52282,5.1686,0,0.457437,-0.150319,0,0.786056,0,0,0,0.0273234,0,0.151192
-17.1164,0,3.52282,4.92997,0,0.500037,-0.166721,0,0.795819,0,0,0,0.0294447,0,0.167664
-15.7211,0,3.52282,4.68458,0,0.542294,-0.183937,0,0.804036,0,0,0,0.031188,0,0.184956
-14.4243,0,3.52282,4.43357,0,0.583464,-0.20184,0,0.810161,0,0,0,0.0324551,0,0.202935
-13.2193,0,3.52282,4.17823,0,0.622848,-0.220262,0,0.813644,0,0,0,0.0331898,0,0.221432
-12.0993,0,3.52282,3.91994,0,0.659868,-0.239004,0,0.813975,0,0,0,0.0334117,0,0.240234
-11.0585,0,3.52282,3.66018,0,0.694154,-0.257803,0,0.810737,0,0,0,0.033257,0,0.259066
-10.0913,0,3.52282,3.40057,0,0.725642,-0.276326,0,0.803638,0,0,0,0.033007,0,0.277575
-9.19237,0,3.52282,3.14283,0,0.754634,-0.294155,0,0.792536,0,0,0,0.0330568,0,0.295311
-8.35698,0,3.52282,2.88883,0,0.781763,-0.310767,0,0.777441,0,0,0,0.0337778,0,0.311764
-7.58061,0,3.52282,2.64055,0,0.807792,-0.325668,0,0.758487,0,0,0,0.035238,0,0.326456
-6.85911,0,3.52282,2.39993,0,0.833202,-0.338501,0,0.735892,0,0,0,0.0368105,0,0.339042
-6.18859,0,3.52282,2.16867,0,0.857634,-0.349117,0,0.709893,0,0,0,0.0367342,0,0.349385
-5.56544,0,3.52282,1.9481,0,0.87925,-0.357598,0,0.680665,0,0,0,0.0319042,0,0.357561
-4.98633,0,3.52282,1.73908,0,0.894415,-0.36417,0,0.648274,0,0,0,0.018393,0,0.363798
-4.44814,0,3.52282,1.54205,0,0.898102,-0.369093,0,0.612721,0,0,0,-0.00729917,0,0.368367
-3.94798,0,3.52282,1.35711,0,0.885024,-0.372538,0,0.574044,0,0,0,-0.046837,0,0.371453
-3.48316,0,3.52282,1.18417,0,0.85103,-0.374521,0,0.532424,0,0,0,-0.0993055,0,0.373087
-3.05118,0,3.52282,1.02308,0,0.794104,-0.37488,0,0.488242,0,0,0,-0.161611,0,0.373122
-2.64973,0,3.52282,0.873718,0,0.714561,-0.373308,0,0.442038,0,0,0,-0.229734,0,0.37128
-2.27664,0,3.52282,0.735984,0,0.614523,-0.369474,0,0.394424,0,0,0,-0.300071,0,0.367263
-1.92992,0,3.52282,0.609792,0,0.497082,-0.363138,0,0.345987,0,0,0,-0.370247,0,0.360876
-1.6077,0,3.52282,0.494992,0,0.365522,-0.354289,0,0.297247,0,0,0,-0.439391,0,0.35212
-1.30824,0,3.52282,0.391289,0,0.222755,-0.343244,0,0.248627,0,0,0,-0.508263,0,0.341181
-1.02994,0,3.52282,0.298182,0,0.0708686,-0.330348,0,0.200493,0,0,0,-0.580026,0,0.328341
-0.771312,0,3.52282,0.215107,0,-0.089495,-0.313189,0,0.153515,0,0,0,-0.662996,0,0.313768
-0.530955,0,3.52282,0.142701,0,-0.260563,-0.283822,0,0.109667,0,0,0,-0.782282,0,0.297055
-0.307583,0,3.52282,0.0838057,0,-0.452591,-0.215117,0,0.0717098,0,0,0,-1.03131,0,0.275354
-0.0999933,0,3.52282,0.0496499,0,-0.704913,-0.333003,0,0.0272623,0,0,0,2.80686,0,0.131325
-96.3741,0,4.09419,8.11122,0,0.0452976,0.0042896,0,0.515721,0,0,0,0.00560347,0,-0.00101525
-89.3784,0,4.09419,8.14248,0,0.0359349,0.00031478,0,0.512582,0,0,0,-0.000874969,0,0.000437196
-82.877,0,4.09419,8.11576,0,0.0335714,-0.00529578,0,0.515433,0,0,0,0.00033948,0,0.00451746
-76.8351,0,4.09419,8.07703,0,0.0402585,-0.0075376,0,0.522464,0,0,0,0.0012192,0,0.00748808
-71.22,0,4.09419,8.02889,0,0.0477807,-0.0101418,0,0.530529,0,0,0,0.00150474,0,0.0102946
-66.0017,0,4.09419,7.9679,0,0.0565304,-0.0132383,0,0.53894,0,0,0,0.00192156,0,0.0133087
-61.1522,0,4.09419,7.89609,0,0.0670757,-0.016445,0,0.547285,0,0,0,0.00246006,0,0.0165742
-56.6453,0,4.09419,7.81433,0,0.0794827,-0.0199679,0,0.555409,0,0,0,0.00309639,0,0.0201604
-52.4568,0,4.09419,7.72264,0,0.0939292,-0.0239357,0,0.563443,0,0,0,0.00386614,0,0.0241684
-48.5644,0,4.09419,7.62102,0,0.110651,-0.028413,0,0.571585,0,0,0,0.00479753,0,0.0286873
-44.9469,0,4.09419,7.50934,0,0.129882,-0.0334783,0,0.580016,0,0,0,0.00591456,0,0.0337943
-41.5851,0,4.09419,7.38742,0,0.15185,-0.0392032,0,0.588897,0,0,0,0.00724273,0,0.0395623
-38.4609,0,4.09419,7.2551,0,0.176775,-0.0456564,0,0.598367,0,0,0,0.00880634,0,0.0460602
-35.5573,0,4.09419,7.11223,0,0.204844,-0.0529038,0,0.608527,0,0,0,0.0106259,0,0.0533535
-32.859,0,4.09419,6.95873,0,0.236204,-0.0610048,0,0.619455,0,0,0,0.0127153,0,0.0615044
-30.3513,0,4.09419,6.7946,0,0.270937,-0.0700197,0,0.6312,0,0,0,0.0150789,0,0.0705711
-28.0208,0,4.09419,6.61989,0,0.309045,-0.0799991,0,0.643766,0,0,0,0.0177077,0,0.0806062
-25.855,0,4.09419,6.43478,0,0.350431,-0.09099,0,0.657108,0,0,0,0.0205754,0,0.0916567
-23.8422,0,4.09419,6.2395,0,0.394879,-0.103033,0,0.671119,0,0,0,0.0236362,0,0.103762
-21.9717,0,4.09419,6.03441,0,0.442052,-0.116155,0,0.685633,0,0,0,0.026823,0,0.116955
-20.2333,0,4.09419,5.81995,0,0.491484,-0.130377,0,0.700423,0,0,0,0.0300461,0,0.131255
-18.6177,0,4.09419,5.59667,0,0.542584,-0.145703,0,0.715178,0,0,0,0.0331977,0,0.146669
-17.1164,0,4.09419,5.36521,0,0.594662,-0.162129,0,0.729505,0,0,0,0.036156,0,0.163187
-15.7211,0,4.09419,5.12629,0,0.646948,-0.179619,0,0.742947,0,0,0,0.038796,0,0.180777
-14.4243,0,4.09419,4.88077,0,0.698643,-0.198111,0,0.754995,0,0,0,0.041005,0,0.199375
-13.2193,0,4.09419,4.62958,0,0.748968,-0.217508,0,0.765106,0,0,0,0.0427029,0,0.218877
-12.0993,0,4.09419,4.37381,0,0.797237,-0.237662,0,0.77273,0,0,0,0.0438715,0,0.239123
-11.0585,0,4.09419,4.11465,0,0.842934,-0.258351,0,0.777353,0,0,0,0.0445844,0,0.259874
-10.0913,0,4.09419,3.8535,0,0.885789,-0.279261,0,0.778507,0,0,0,0.0450309,0,0.280796
-9.19237,0,4.09419,3.59191,0,0.925837,-0.299974,0,0.775802,0,0,0,0.0454911,0,0.301447
-8.35698,0,4.09419,3.33167,0,0.963392,-0.319968,0,0.76892,0,0,0,0.0462422,0,0.321315
-7.58061,0,4.09419,3.07473,0,0.99891,-0.338744,0,0.757615,0,0,0,0.0473332,0,0.339921
-6.85911,0,4.09419,2.82302,0,1.03266,-0.355948,0,0.741709,0,0,0,0.0482072,0,0.356928
-6.18859,0,4.09419,2.5783,0,1.06421,-0.37146,0,0.721095,0,0,0,0.0472603,0,0.372231
-5.56544,0,4.09419,2.34194,0,1.09181,-0.385438,0,0.695722,0,0,0,0.0415654,0,0.385975
-4.98633,0,4.09419,2.11482,0,1.112,-0.398186,0,0.665594,0,0,0,0.0273036,0,0.398441
-4.44814,0,4.09419,1.89741,0,1.11996,-0.409981,0,0.630809,0,0,0,0.000940029,0,0.409887
-3.94798,0,4.09419,1.68989,0,1.11049,-0.420888,0,0.59162,0,0,0,-0.0393883,0,0.420383
-3.48316,0,4.09419,1.4924,0,1.07941,-0.430692,0,0.548478,0,0,0,-0.0930611,0,0.429741
-3.05118,0,4.09419,1.30509,0,1.02453,-0.438962,0,0.502016,0,0,0,-0.157303,0,0.437554
-2.64973,0,4.09419,1.12823,0,0.945939,-0.445121,0,0.453003,0,0,0,-0.228331,0,0.443303
-2.27664,0,4.09419,0.962175,0,0.845522,-0.448657,0,0.40227,0,0,0,-0.302595,0,0.446511
-1.92992,0,4.09419,0.807234,0,0.726236,-0.449211,0,0.350652,0,0,0,-0.377571,0,0.446868
-1.6077,0,4.09419,0.663638,0,0.591359,-0.44672,0,0.298925,0,0,0,-0.452113,0,0.444284
-1.30824,0,4.09419,0.531409,0,0.443914,-0.441541,0,0.247755,0,0,0,-0.526714,0,0.438863
-1.02994,0,4.09419,0.41029,0,0.286155,-0.433898,0,0.197714,0,0,0,-0.604483,0,0.430797
-0.771312,0,4.09419,0.299993,0,0.118832,-0.419723,0,0.14967,0,0,0,-0.694257,0,0.420168
-0.530955,0,4.09419,0.202147,0,-0.0603921,-0.385511,0,0.105848,0,0,0,-0.823453,0,0.40649
-0.307583,0,4.09419,0.122068,0,-0.262709,-0.303387,0,0.0693151,0,0,0,-1.09729,0,0.386614
-0.0999933,0,4.09419,0.0716883,0,-0.532106,-0.486884,0,0.0266145,0,0,0,1.89296,0,0.187228
-96.3741,0,4.69332,8.39899,0,0.0423823,0.00396678,0,0.505431,0,0,0,0.00543337,0,-0.00104297
-89.3784,0,4.69332,8.42672,0,0.0365528,0.000235183,0,0.503734,0,0,0,-0.000425633,0,0.000498022
-82.877,0,4.69332,8.40225,0,0.0362948,-0.00480404,0,0.505162,0,0,0,0.000646256,0,0.0046768
-76.8351,0,4.69332,8.36685,0,0.0445071,-0.00685835,0,0.509924,0,0,0,0.00150738,0,0.00771134
-71.22,0,4.69332,8.32272,0,0.0536493,-0.00930491,0,0.51606,0,0,0,0.00183762,0,0.0107056
-66.0017,0,4.69332,8.26631,0,0.064183,-0.0122713,0,0.523346,0,0,0,0.00231183,0,0.0139658
-61.1522,0,4.69332,8.19922,0,0.0766574,-0.0153905,0,0.531345,0,0,0,0.0029191,0,0.0175469
-56.6453,0,4.69332,8.12218,0,0.0911811,-0.0188251,0,0.53972,0,0,0,0.00364433,0,0.0215023
-52.4568,0,4.69332,8.03527,0,0.107993,-0.0226774,0,0.548427,0,0,0,0.00452779,0,0.0259116
-48.5644,0,4.69332,7.93857,0,0.127377,-0.0270045,0,0.557552,0,0,0,0.00559989,0,0.0308603
-44.9469,0,4.69332,7.83203,0,0.14961,-0.0318775,0,0.567219,0,0,0,0.00688831,0,0.0364281
-41.5851,0,4.69332,7.71557,0,0.174966,-0.0373623,0,0.577566,0,0,0,0.00842268,0,0.0426906
-38.4609,0,4.69332,7.5891,0,0.2037,-0.0435238,0,0.588721,0,0,0,0.010232,0,0.0497204
-35.5573,0,4.69332,7.45254,0,0.236043,-0.050424,0,0.600806,0,0,0,0.0123422,0,0.0575884
-32.859,0,4.69332,7.30586,0,0.272177,-0.0581207,0,0.613916,0,0,0,0.014773,0,0.0663635
